"signal_id","opcua_node_id","display_name_pt_br","description_pt_br","area_code","area_name_pt_br","equipment_id","equipment_name_pt_br","scope","loop_id","analytical_role","data_type","engineering_unit","nominal_cadence_seconds","normal_range","scenario_relevance","context_for_loop_ids"
"SIG-0001","ns=2;s=Plant.ControlLoops.FIC-101.PV","PV — Vazão de carga da unidade","Variável de processo medida: Vazão de alimentação.","FEED","Alimentação e pré-aquecimento","FIC-101","Vazão de carga da unidade","control_loop","FIC-101","cpm.pv","number","m³/h","30","0..1000","normal.steady","FIC-101"
"SIG-0087","ns=2;s=Plant.ControlLoops.PIC-305.SP","SP — Pressão do reator","Referência operacional ou supervisória para pressão do sistema de reação.","HDT","Hidrotratamento e reação","PIC-305","Pressão do reator","control_loop","PIC-305","cpm.sp","number","bar","30","0..250","actuator.saturation","PIC-305"
"SIG-0088","ns=2;s=Plant.ControlLoops.PIC-305.OP","OP — Pressão do reator","Demanda calculada pelo controlador para demanda do compressor e válvula de reciclo.","HDT","Hidrotratamento e reação","PIC-305","Pressão do reator","control_loop","PIC-305","cpm.op","number","%","10","0..100","actuator.saturation","PIC-305"
"SIG-0089","ns=2;s=Plant.ControlLoops.PIC-305.MODE","Modo — Pressão do reator","Modo efetivo do controlador: automático, manual, cascata ou remoto.","HDT","Hidrotratamento e reação","PIC-305","Pressão do reator","control_loop","PIC-305","cpm.mode","string","state","10","AUTO|MAN|CAS|REMOTE","actuator.saturation","PIC-305"
"SIG-0090","ns=2;s=Plant.ControlLoops.PIC-305.MVFB","Resposta do elemento final — Pressão do reator","Resposta física medida do elemento final: Demanda do compressor e válvula de reciclo.","HDT","Hidrotratamento e reação","PIC-305","Pressão do reator","control_loop","PIC-305","cpm.valve_position","number","%","10","0..100","actuator.saturation","PIC-305"
"SIG-0091","ns=2;s=Plant.ControlLoops.LIC-306.PV","PV — Nível do separador de alta pressão","Variável de processo medida: Nível do separador de alta.","HDT","Hidrotratamento e reação","LIC-306","Nível do separador de alta pressão","control_loop","LIC-306","cpm.pv","number","%","30","0..100","valve.backlash","LIC-306"
"SIG-0092","ns=2;s=Plant.ControlLoops.LIC-306.SP","SP — Nível do separador de alta pressão","Referência operacional ou supervisória para nível do separador de alta.","HDT","Hidrotratamento e reação","LIC-306","Nível do separador de alta pressão","control_loop","LIC-306","cpm.sp","number","%","30","0..100","valve.backlash","LIC-306"
"SIG-0093","ns=2;s=Plant.ControlLoops.LIC-306.OP","OP — Nível do separador de alta pressão","Demanda calculada pelo controlador para posição da válvula de líquido.","HDT","Hidrotratamento e reação","LIC-306","Nível do separador de alta pressão","control_loop","LIC-306","cpm.op","number","%","10","0..100","valve.backlash","LIC-306"
"SIG-0094","ns=2;s=Plant.ControlLoops.LIC-306.MODE","Modo — Nível do separador de alta pressão","Modo efetivo do controlador: automático, manual, cascata ou remoto.","HDT","Hidrotratamento e reação","LIC-306","Nível do separador de alta pressão","control_loop","LIC-306","cpm.mode","string","state","10","AUTO|MAN|CAS|REMOTE","valve.backlash","LIC-306"
"SIG-0095","ns=2;s=Plant.ControlLoops.LIC-306.MVFB","Resposta do elemento final — Nível do separador de alta pressão","Resposta física medida do elemento final: Posição da válvula de líquido.","HDT","Hidrotratamento e reação","LIC-306","Nível do separador de alta pressão","control_loop","LIC-306","cpm.valve_position","number","%","10","0..100","valve.backlash","LIC-306"
"SIG-0096","ns=2;s=Plant.ControlLoops.AIC-307.PV","PV — Enxofre no produto tratado","Variável de processo medida: Teor de enxofre do produto.","HDT","Hidrotratamento e reação","AIC-307","Enxofre no produto tratado","control_loop","AIC-307","cpm.pv","number","ppm","30","0..5000","sensor.noise","AIC-307"
"SIG-0097","ns=2;s=Plant.ControlLoops.AIC-307.SP","SP — Enxofre no produto tratado","Referência operacional ou supervisória para teor de enxofre do produto.","HDT","Hidrotratamento e reação","AIC-307","Enxofre no produto tratado","control_loop","AIC-307","cpm.sp","number","ppm","30","0..5000","sensor.noise","AIC-307"
"SIG-0098","ns=2;s=Plant.ControlLoops.AIC-307.OP","OP — Enxofre no produto tratado","Demanda calculada pelo controlador para bias da referência de temperatura do reator.","HDT","Hidrotratamento e reação","AIC-307","Enxofre no produto tratado","control_loop","AIC-307","cpm.op","number","%","10","0..100","sensor.noise","AIC-307"
"SIG-0099","ns=2;s=Plant.ControlLoops.AIC-307.MODE","Modo — Enxofre no produto tratado","Modo efetivo do controlador: automático, manual, cascata ou remoto.","HDT","Hidrotratamento e reação","AIC-307","Enxofre no produto tratado","control_loop","AIC-307","cpm.mode","string","state","10","AUTO|MAN|CAS|REMOTE","sensor.noise","AIC-307"
"SIG-0100","ns=2;s=Plant.ControlLoops.AIC-307.MVFB","Resposta do elemento final — Enxofre no produto tratado","Resposta física medida do elemento final: Bias da referência de temperatura do reator.","HDT","Hidrotratamento e reação","AIC-307","Enxofre no produto tratado","control_loop","AIC-307","","number","%","10","0..100","sensor.noise","AIC-307"
"SIG-0101","ns=2;s=Plant.ControlLoops.PIC-401.PV","PV — Pressão de sucção do compressor","Variável de processo medida: Pressão de sucção do compressor de hidrogênio.","H2C","Hidrogênio e compressão","PIC-401","Pressão de sucção do compressor","control_loop","PIC-401","cpm.pv","number","bar","30","0..250","data.communication_loss","PIC-401"
"SIG-0102","ns=2;s=Plant.ControlLoops.PIC-401.SP","SP — Pressão de sucção do compressor","Referência operacional ou supervisória para pressão de sucção do compressor de hidrogênio.","H2C","Hidrogênio e compressão","PIC-401","Pressão de sucção do compressor","control_loop","PIC-401","cpm.sp","number","bar","30","0..250","data.communication_loss","PIC-401"
"SIG-0103","ns=2;s=Plant.ControlLoops.PIC-401.OP","OP — Pressão de sucção do compressor","Demanda calculada pelo controlador para posição da válvula de reciclo.","H2C","Hidrogênio e compressão","PIC-401","Pressão de sucção do compressor","control_loop","PIC-401","cpm.op","number","%","10","0..100","data.communication_loss","PIC-401"
"SIG-0104","ns=2;s=Plant.ControlLoops.PIC-401.MODE","Modo — Pressão de sucção do compressor","Modo efetivo do controlador: automático, manual, cascata ou remoto.","H2C","Hidrogênio e compressão","PIC-401","Pressão de sucção do compressor","control_loop","PIC-401","cpm.mode","string","state","10","AUTO|MAN|CAS|REMOTE","data.communication_loss","PIC-401"
"SIG-0105","ns=2;s=Plant.ControlLoops.PIC-401.MVFB","Resposta do elemento final — Pressão de sucção do compressor","Resposta física medida do elemento final: Posição da válvula de reciclo.","H2C","Hidrogênio e compressão","PIC-401","Pressão de sucção do compressor","control_loop","PIC-401","cpm.valve_position","number","%","10","0..100","data.communication_loss","PIC-401"
"SIG-0106","ns=2;s=Plant.ControlLoops.PIC-402.PV","PV — Pressão de descarga do compressor","Variável de processo medida: Pressão de descarga do compressor.","H2C","Hidrogênio e compressão","PIC-402","Pressão de descarga do compressor","control_loop","PIC-402","cpm.pv","number","bar","30","0..250","control.aggressive_tuning","PIC-402"
"SIG-0107","ns=2;s=Plant.ControlLoops.PIC-402.SP","SP — Pressão de descarga do compressor","Referência operacional ou supervisória para pressão de descarga do compressor.","H2C","Hidrogênio e compressão","PIC-402","Pressão de descarga do compressor","control_loop","PIC-402","cpm.sp","number","bar","30","0..250","control.aggressive_tuning","PIC-402"
"SIG-0108","ns=2;s=Plant.ControlLoops.PIC-402.OP","OP — Pressão de descarga do compressor","Demanda calculada pelo controlador para referência de velocidade do compressor.","H2C","Hidrogênio e compressão","PIC-402","Pressão de descarga do compressor","control_loop","PIC-402","cpm.op","number","%","10","0..100","control.aggressive_tuning","PIC-402"
"SIG-0109","ns=2;s=Plant.ControlLoops.PIC-402.MODE","Modo — Pressão de descarga do compressor","Modo efetivo do controlador: automático, manual, cascata ou remoto.","H2C","Hidrogênio e compressão","PIC-402","Pressão de descarga do compressor","control_loop","PIC-402","cpm.mode","string","state","10","AUTO|MAN|CAS|REMOTE","control.aggressive_tuning","PIC-402"
"SIG-0110","ns=2;s=Plant.ControlLoops.PIC-402.MVFB","Resposta do elemento final — Pressão de descarga do compressor","Resposta física medida do elemento final: Referência de velocidade do compressor.","H2C","Hidrogênio e compressão","PIC-402","Pressão de descarga do compressor","control_loop","PIC-402","","number","%","10","0..100","control.aggressive_tuning","PIC-402"
"SIG-0111","ns=2;s=Plant.ControlLoops.FIC-403.PV","PV — Vazão de hidrogênio de reciclo","Variável de processo medida: Vazão de hidrogênio reciclado.","H2C","Hidrogênio e compressão","FIC-403","Vazão de hidrogênio de reciclo","control_loop","FIC-403","cpm.pv","number","Nm³/h","30","0..100000","process.interaction","FIC-403"
"SIG-0112","ns=2;s=Plant.ControlLoops.FIC-403.SP","SP — Vazão de hidrogênio de reciclo","Referência operacional ou supervisória para vazão de hidrogênio reciclado.","H2C","Hidrogênio e compressão","FIC-403","Vazão de hidrogênio de reciclo","control_loop","FIC-403","cpm.sp","number","Nm³/h","30","0..100000","process.interaction","FIC-403"
"SIG-0113","ns=2;s=Plant.ControlLoops.FIC-403.OP","OP — Vazão de hidrogênio de reciclo","Demanda calculada pelo controlador para posição da válvula de reciclo.","H2C","Hidrogênio e compressão","FIC-403","Vazão de hidrogênio de reciclo","control_loop","FIC-403","cpm.op","number","%","10","0..100","process.interaction","FIC-403"
"SIG-0114","ns=2;s=Plant.ControlLoops.FIC-403.MODE","Modo — Vazão de hidrogênio de reciclo","Modo efetivo do controlador: automático, manual, cascata ou remoto.","H2C","Hidrogênio e compressão","FIC-403","Vazão de hidrogênio de reciclo","control_loop","FIC-403","cpm.mode","string","state","10","AUTO|MAN|CAS|REMOTE","process.interaction","FIC-403"
"SIG-0115","ns=2;s=Plant.ControlLoops.FIC-403.MVFB","Resposta do elemento final — Vazão de hidrogênio de reciclo","Resposta física medida do elemento final: Posição da válvula de reciclo.","H2C","Hidrogênio e compressão","FIC-403","Vazão de hidrogênio de reciclo","control_loop","FIC-403","cpm.valve_position","number","%","10","0..100","process.interaction","FIC-403"
"SIG-0116","ns=2;s=Plant.ControlLoops.SIC-404.PV","PV — Velocidade do compressor","Variável de processo medida: Velocidade do compressor de hidrogênio.","H2C","Hidrogênio e compressão","SIC-404","Velocidade do compressor","control_loop","SIC-404","cpm.pv","number","rpm","30","0..15000","operations.manual","SIC-404"
"SIG-0117","ns=2;s=Plant.ControlLoops.SIC-404.SP","SP — Velocidade do compressor","Referência operacional ou supervisória para velocidade do compressor de hidrogênio.","H2C","Hidrogênio e compressão","SIC-404","Velocidade do compressor","control_loop","SIC-404","cpm.sp","number","rpm","30","0..15000","operations.manual","SIC-404"
"SIG-0118","ns=2;s=Plant.ControlLoops.SIC-404.OP","OP — Velocidade do compressor","Demanda calculada pelo controlador para posição do governador da turbina.","H2C","Hidrogênio e compressão","SIC-404","Velocidade do compressor","control_loop","SIC-404","cpm.op","number","%","10","0..100","operations.manual","SIC-404"
"SIG-0119","ns=2;s=Plant.ControlLoops.SIC-404.MODE","Modo — Velocidade do compressor","Modo efetivo do controlador: automático, manual, cascata ou remoto.","H2C","Hidrogênio e compressão","SIC-404","Velocidade do compressor","control_loop","SIC-404","cpm.mode","string","state","10","AUTO|MAN|CAS|REMOTE","operations.manual","SIC-404"
"SIG-0120","ns=2;s=Plant.ControlLoops.SIC-404.MVFB","Resposta do elemento final — Velocidade do compressor","Resposta física medida do elemento final: Posição do governador da turbina.","H2C","Hidrogênio e compressão","SIC-404","Velocidade do compressor","control_loop","SIC-404","","number","%","10","0..100","operations.manual","SIC-404"
"SIG-0121","ns=2;s=Plant.ControlLoops.AIC-405.PV","PV — Pureza do hidrogênio","Variável de processo medida: Pureza da corrente de hidrogênio.","H2C","Hidrogênio e compressão","AIC-405","Pureza do hidrogênio","control_loop","AIC-405","cpm.pv","number","mol%","30","0..100","sensor.drift","AIC-405"
"SIG-0122","ns=2;s=Plant.ControlLoops.AIC-405.SP","SP — Pureza do hidrogênio","Referência operacional ou supervisória para pureza da corrente de hidrogênio.","H2C","Hidrogênio e compressão","AIC-405","Pureza do hidrogênio","control_loop","AIC-405","cpm.sp","number","mol%","30","0..100","sensor.drift","AIC-405"
"SIG-0123","ns=2;s=Plant.ControlLoops.AIC-405.OP","OP — Pureza do hidrogênio","Demanda calculada pelo controlador para razão de purga da psa.","H2C","Hidrogênio e compressão","AIC-405","Pureza do hidrogênio","control_loop","AIC-405","cpm.op","number","%","10","0..100","sensor.drift","AIC-405"
"SIG-0124","ns=2;s=Plant.ControlLoops.AIC-405.MODE","Modo — Pureza do hidrogênio","Modo efetivo do controlador: automático, manual, cascata ou remoto.","H2C","Hidrogênio e compressão","AIC-405","Pureza do hidrogênio","control_loop","AIC-405","cpm.mode","string","state","10","AUTO|MAN|CAS|REMOTE","sensor.drift","AIC-405"
"SIG-0125","ns=2;s=Plant.ControlLoops.AIC-405.MVFB","Resposta do elemento final — Pureza do hidrogênio","Resposta física medida do elemento final: Razão de purga da PSA.","H2C","Hidrogênio e compressão","AIC-405","Pureza do hidrogênio","control_loop","AIC-405","","number","%","10","0..100","sensor.drift","AIC-405"
"SIG-0126","ns=2;s=Plant.ControlLoops.LIC-501.PV","PV — Nível do fundo do absorvedor de amina","Variável de processo medida: Nível de amina rica no absorvedor.","AMSR","Amina e recuperação de enxofre","LIC-501","Nível do fundo do absorvedor de amina","control_loop","LIC-501","cpm.pv","number","%","30","0..100","valve.stiction","LIC-501"
"SIG-0127","ns=2;s=Plant.ControlLoops.LIC-501.SP","SP — Nível do fundo do absorvedor de amina","Referência operacional ou supervisória para nível de amina rica no absorvedor.","AMSR","Amina e recuperação de enxofre","LIC-501","Nível do fundo do absorvedor de amina","control_loop","LIC-501","cpm.sp","number","%","30","0..100","valve.stiction","LIC-501"
"SIG-0128","ns=2;s=Plant.ControlLoops.LIC-501.OP","OP — Nível do fundo do absorvedor de amina","Demanda calculada pelo controlador para posição da válvula de amina rica.","AMSR","Amina e recuperação de enxofre","LIC-501","Nível do fundo do absorvedor de amina","control_loop","LIC-501","cpm.op","number","%","10","0..100","valve.stiction","LIC-501"
"SIG-0129","ns=2;s=Plant.ControlLoops.LIC-501.MODE","Modo — Nível do fundo do absorvedor de amina","Modo efetivo do controlador: automático, manual, cascata ou remoto.","AMSR","Amina e recuperação de enxofre","LIC-501","Nível do fundo do absorvedor de amina","control_loop","LIC-501","cpm.mode","string","state","10","AUTO|MAN|CAS|REMOTE","valve.stiction","LIC-501"
"SIG-0130","ns=2;s=Plant.ControlLoops.LIC-501.MVFB","Resposta do elemento final — Nível do fundo do absorvedor de amina","Resposta física medida do elemento final: Posição da válvula de amina rica.","AMSR","Amina e recuperação de enxofre","LIC-501","Nível do fundo do absorvedor de amina","control_loop","LIC-501","cpm.valve_position","number","%","10","0..100","valve.stiction","LIC-501"
"SIG-0131","ns=2;s=Plant.ControlLoops.PIC-502.PV","PV — Pressão do cabeçalho de gás ácido","Variável de processo medida: Pressão do gás ácido.","AMSR","Amina e recuperação de enxofre","PIC-502","Pressão do cabeçalho de gás ácido","control_loop","PIC-502","cpm.pv","number","bar","30","0..250","process.disturbance","PIC-502"
"SIG-0132","ns=2;s=Plant.ControlLoops.PIC-502.SP","SP — Pressão do cabeçalho de gás ácido","Referência operacional ou supervisória para pressão do gás ácido.","AMSR","Amina e recuperação de enxofre","PIC-502","Pressão do cabeçalho de gás ácido","control_loop","PIC-502","cpm.sp","number","bar","30","0..250","process.disturbance","PIC-502"
